GNames	Control_1	Control_2	Control_3	IL6_1	IL6_2	IL6_3
DNASE1L3	10.5043760083835	7.17318153229144	2.45985957219483	5.99117219402661	5.75889237265265	1.58365384130784
DNASE2	32.947417820778	82.4481314592014	60.656428993922	33.5634754636261	66.4435371847946	40.2874206248308
DNASE2B	33.9763486447213	31.1986549773264	52.1956743716779	35.4780649427125	40.2414636167017	47.0278903933007
DNER	0	0	0	0	0	0
DNHD1	9.25369964795734	4.70918656715336	5.50053137484422	7.88872379466605	3.91418037704648	5.11732286130737
DNLZ	1.67161966245121	0.189236305080785	0.506789380866274	1.02996529467763	0.143194454717224	0.484461857521349
DNM1	0.956119421840094	0.288634248006121	0.413378783810913	0.60334091255689	0.170928417060025	0.385528422844812
DNM1L	22.8496962025235	25.1058273420193	23.5240466544848	22.8868533752775	24.5776138587345	26.0569945467242
DNM1P46	0.203470932923163	0.0614240003651036	0.0690892430091787	0.111438427212023	0.102254520964768	0.0539146051994435
DNM2	57.8819839607654	34.9085906253128	71.6409585926893	59.4484880396698	36.7259427225087	71.2447181061357
DNM3	1.09134234181936	7.59268150942904	0.993613531085856	0.891973558627102	6.99568013388517	1.23456707085133
DNM3-IT1	0.199359883383283	1.20365905598386	0	0.109186857978953	1.45728740254539	0
DNMBP	1.71224641339821	1.8916142422906	1.60223448401465	1.65607155355833	1.86412009028403	1.57669353039581
DNMT1	32.9465504296812	17.8554901035217	30.5307340046736	32.9968411210767	19.0135406754334	32.6032332368612
